ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Kidero2-40_theduck-1-1,Kidero2-40_theduck-1,утка,40-10,false,expert,chechurofielddata,,,
Anchikh1-40_theduck-1-1,Anchikh1-40_theduck-1,утка,40-10,false,expert,chechurofielddata,,,
Tukita2-40_theduck-1-1,Tukita2-40_theduck-1,утка,40-10,false,expert,chechurofielddata,,,
Tukita4-40_theduck-1-1,Tukita4-40_theduck-1,утка,40-10,false,expert,chechurofielddata,,,
Tukita5-40_theduck-1-1,Tukita5-40_theduck-1,утка,40-10,false,expert,chechurofielddata,,,
Khnov3-40_theduck-1-1,Khnov3-40_theduck-1,утка,40-10,false,expert,chechurofielddata,,,
Ikhrek1-41_thedust-1-1,Ikhrek1-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Ikhrek2-41_thedust-1-1,Ikhrek2-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Ikhrek3-41_thedust-1-1,Ikhrek3-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Ikhrek4-41_thedust-1-1,Ikhrek4-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Khlyut1-41_thedust-1-1,Khlyut1-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Khlyut2-41_thedust-1-1,Khlyut2-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Khlyut3-41_thedust-1-1,Khlyut3-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Khlyut5-41_thedust-1-1,Khlyut5-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Gdym1-41_thedust-1-1,Gdym1-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Gdym2-41_thedust-1-1,Gdym2-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Khnov1-41_thedust-1-1,Khnov1-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Khnov2-41_thedust-1-1,Khnov2-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Khnov3-41_thedust-1-1,Khnov3-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Kina4-41_thedust-1-1,Kina4-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Kina5-41_thedust-1-1,Kina5-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Kina3a-41_thedust-1-1,Kina3a-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Kina2a-41_thedust-1-1,Kina2a-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Kina1a-41_thedust-1-1,Kina1a-41_thedust-1,туз,41-8,false,expert,chechurofielddata,,,
Tlibisho1-41_thedust-1-1,Tlibisho1-41_thedust-1,х1ур,41-21,false,expert,chechurofielddata,,,
Tlibisho3-41_thedust-1-1,Tlibisho3-41_thedust-1,х1ур,41-21,false,expert,chechurofielddata,,,
Tlibisho4-41_thedust-1-1,Tlibisho4-41_thedust-1,х1ур,41-21,false,expert,chechurofielddata,,,
Meshabash1-42_theearring-1-1,Meshabash1-42_theearring-1,tana,42-11,false,expert,chechurofielddata,,,
Qax4-42_theearring-1-1,Qax4-42_theearring-1,tana,42-11,false,expert,chechurofielddata,,,
Qax5-42_theearring-1-1,Qax5-42_theearring-1,tana,42-11,false,expert,chechurofielddata,,,
Qax6-42_theearring-1-1,Qax6-42_theearring-1,tana,42-11,false,expert,chechurofielddata,,,
Gdym1-43_theegg-1-1,Gdym1-43_theegg-1,мурта,43-9,false,expert,chechurofielddata,,,
Gdym2-43_theegg-1-1,Gdym2-43_theegg-1,мурта,43-9,false,expert,chechurofielddata,,,
Mikik2-44_thefairytale-1-1,Mikik2-44_thefairytale-1,нагъыл,44-6,false,expert,chechurofielddata,,,
Gdym1-44_thefairytale-1-1,Gdym1-44_thefairytale-1,нагъиль,44-6,false,expert,chechurofielddata,,,
Gdym2-44_thefairytale-1-1,Gdym2-44_thefairytale-1,нагъиль,44-6,false,expert,chechurofielddata,,,
Yersi3-44_thefairytale-1-1,Yersi3-44_thefairytale-1,ихтилат,44-13,false,expert,chechurofielddata,,,
Kina2a-44_thefairytale-1-1,Kina2a-44_thefairytale-1,ихтилат,44-13,false,expert,chechurofielddata,,,
Kidero1-44_thefairytale-1-1,Kidero1-44_thefairytale-1,маргьа,44-15,false,expert,chechurofielddata,,,
Kidero2-44_thefairytale-1-1,Kidero2-44_thefairytale-1,маргьа,44-15,false,expert,chechurofielddata,,,
Kidero3-44_thefairytale-1-1,Kidero3-44_thefairytale-1,маргьа,44-15,false,expert,chechurofielddata,,,
Bezhta2-44_thefairytale-1-1,Bezhta2-44_thefairytale-1,маргьа,44-15,false,expert,chechurofielddata,,,
Tad-Magitl1-44_thefairytale-1-1,Tad-Magitl1-44_thefairytale-1,муха,44-17,false,expert,chechurofielddata,,,
Tad-Magitl2-44_thefairytale-1-1,Tad-Magitl2-44_thefairytale-1,муха,44-17,false,expert,chechurofielddata,,,
Darvag4-44_thefairytale-2-1,Darvag4-44_thefairytale-2,сказка,44-18,false,expert,chechurofielddata,,,
Darvag1-45_thefamily-1-1,Darvag1-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Gelmets1-45_thefamily-1-1,Gelmets1-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Gelmets2-45_thefamily-1-1,Gelmets2-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Gelmets3-45_thefamily-1-1,Gelmets3-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Khlyut1-45_thefamily-1-1,Khlyut1-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Khlyut3-45_thefamily-1-1,Khlyut3-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Khlyut4-45_thefamily-1-1,Khlyut4-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Khlyut5-45_thefamily-1-1,Khlyut5-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Mikik1-45_thefamily-1-1,Mikik1-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Mikik2-45_thefamily-1-1,Mikik2-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Kurdul1-45_thefamily-1-1,Kurdul1-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Kurdul2-45_thefamily-1-1,Kurdul2-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Kurdul3-45_thefamily-1-1,Kurdul3-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Gdym1-45_thefamily-1-1,Gdym1-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Gdym2-45_thefamily-1-1,Gdym2-45_thefamily-1,хизан,45-3,false,expert,chechurofielddata,,,
Bezhta1-45_thefamily-1-1,Bezhta1-45_thefamily-1,семья,45-16,false,expert,chechurofielddata,,,
Darvag3-45_thefamily-1-1,Darvag3-45_thefamily-1,семья,45-16,false,expert,chechurofielddata,,,
Mikik1-46_thefelt-1-1,Mikik1-46_thefelt-1,йис,46-18,false,expert,chechurofielddata,,,
Gelmets3-46_thefelt-1-1,Gelmets3-46_thefelt-1,лит,46-24,false,expert,chechurofielddata,,,
Kurdul3-46_thefelt-1-1,Kurdul3-46_thefelt-1,лит,46-24,false,expert,chechurofielddata,,,
Kiche1-46_thefelt-1-1,Kiche1-46_thefelt-1,ухур,46-29,false,expert,chechurofielddata,,,
Karata1-47_thefermenteddrink-2-1,Karata1-47_thefermenteddrink-2,мед,47-13,false,expert,chechurofielddata,,,
Karata3-47_thefermenteddrink-2-1,Karata3-47_thefermenteddrink-2,мед,47-13,false,expert,chechurofielddata,,,
Tlibisho1-47_thefermenteddrink-1-1,Tlibisho1-47_thefermenteddrink-1,мед,47-13,false,expert,chechurofielddata,,,
Tlibisho2-47_thefermenteddrink-1-1,Tlibisho2-47_thefermenteddrink-1,мед,47-13,false,expert,chechurofielddata,,,
Tlibisho3-47_thefermenteddrink-1-1,Tlibisho3-47_thefermenteddrink-1,мед,47-13,false,expert,chechurofielddata,,,
Tad-Magitl2-47_thefermenteddrink-1-1,Tad-Magitl2-47_thefermenteddrink-1,чаг1а,47-22,false,expert,chechurofielddata,,,
Kvankhidatli1-47_thefermenteddrink-1-1,Kvankhidatli1-47_thefermenteddrink-1,чаг1а,47-22,false,expert,chechurofielddata,,,
Bezhta2-47_thefermenteddrink-1-1,Bezhta2-47_thefermenteddrink-1,чаг1а,47-22,false,expert,chechurofielddata,,,
Tukita2-48_thefirewood-1-1,Tukita2-48_thefirewood-1,гьуди,48-15,false,expert,chechurofielddata,,,
Tukita3-48_thefirewood-1-1,Tukita3-48_thefirewood-1,гьуди,48-15,false,expert,chechurofielddata,,,
Tukita4-48_thefirewood-1-1,Tukita4-48_thefirewood-1,гьуди,48-15,false,expert,chechurofielddata,,,
Tukita5-48_thefirewood-1-1,Tukita5-48_thefirewood-1,гьуди,48-15,false,expert,chechurofielddata,,,
Gelmets1-49_thefish-1-1,Gelmets1-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Gelmets2-49_thefish-1-1,Gelmets2-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Gelmets3-49_thefish-1-1,Gelmets3-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Khlyut1-49_thefish-1-1,Khlyut1-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Khlyut2-49_thefish-1-1,Khlyut2-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Khlyut4-49_thefish-1-1,Khlyut4-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Khlyut5-49_thefish-1-1,Khlyut5-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Mikik1-49_thefish-1-1,Mikik1-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Mikik2-49_thefish-1-1,Mikik2-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Kurdul1-49_thefish-1-1,Kurdul1-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Kurdul2-49_thefish-1-1,Kurdul2-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Kurdul3-49_thefish-1-1,Kurdul3-49_thefish-1,балугъ,49-1,false,expert,chechurofielddata,,,
Tad-Magitl1-49_thefish-1-1,Tad-Magitl1-49_thefish-1,чуг1а,49-18,false,expert,chechurofielddata,,,
Tad-Magitl2-49_thefish-1-1,Tad-Magitl2-49_thefish-1,чуг1а,49-18,false,expert,chechurofielddata,,,
Gelmets1-50_thefist-1-1,Gelmets1-50_thefist-1,худ,50-9,false,expert,chechurofielddata,,,
Gelmets2-50_thefist-1-1,Gelmets2-50_thefist-1,худ,50-9,false,expert,chechurofielddata,,,
Gelmets3-50_thefist-1-1,Gelmets3-50_thefist-1,худ,50-9,false,expert,chechurofielddata,,,
Mikik1-50_thefist-1-1,Mikik1-50_thefist-1,худ,50-9,false,expert,chechurofielddata,,,
Mikik2-50_thefist-1-1,Mikik2-50_thefist-1,худ,50-9,false,expert,chechurofielddata,,,
Kurdul1-50_thefist-1-1,Kurdul1-50_thefist-1,худ,50-9,false,expert,chechurofielddata,,,
Kurdul2-50_thefist-1-1,Kurdul2-50_thefist-1,худ,50-9,false,expert,chechurofielddata,,,
Kurdul3-50_thefist-1-1,Kurdul3-50_thefist-1,худ,50-9,false,expert,chechurofielddata,,,
Tlibisho1-50_thefist-1-1,Tlibisho1-50_thefist-1,зай,50-12,false,expert,chechurofielddata,,,
Tlibisho2-50_thefist-1-1,Tlibisho2-50_thefist-1,зай,50-12,false,expert,chechurofielddata,,,
Tlibisho3-50_thefist-1-1,Tlibisho3-50_thefist-1,зай,50-12,false,expert,chechurofielddata,,,
Tlibisho4-50_thefist-1-1,Tlibisho4-50_thefist-1,зай,50-12,false,expert,chechurofielddata,,,
Bezhta1-51_theflour-1-1,Bezhta1-51_theflour-1,гьат1,51-11,false,expert,chechurofielddata,,,
Mikik1-52_theflower-1-1,Mikik1-52_theflower-1,гуль,52-4,false,expert,chechurofielddata,,,
Mikik2-52_theflower-1-1,Mikik2-52_theflower-1,гуль,52-4,false,expert,chechurofielddata,,,
Anchikh2-52_theflower-2-1,Anchikh2-52_theflower-2,гигин,52-11,false,expert,chechurofielddata,,,
Tad-Magitl1-52_theflower-1-1,Tad-Magitl1-52_theflower-1,цици,52-19,false,expert,chechurofielddata,,,
Tad-Magitl2-52_theflower-1-1,Tad-Magitl2-52_theflower-1,цици,52-19,false,expert,chechurofielddata,,,
Tlibisho1-52_theflower-1-1,Tlibisho1-52_theflower-1,цици,52-19,false,expert,chechurofielddata,,,
Tlibisho2-52_theflower-1-1,Tlibisho2-52_theflower-1,цици,52-19,false,expert,chechurofielddata,,,
Tlibisho3-52_theflower-1-1,Tlibisho3-52_theflower-1,цици,52-19,false,expert,chechurofielddata,,,
Tlibisho4-52_theflower-1-1,Tlibisho4-52_theflower-1,цици,52-19,false,expert,chechurofielddata,,,
Tlibisho3-53_thefootprint-1-1,Tlibisho3-53_thefootprint-1,анж,53-13,false,expert,chechurofielddata,,,
Tlibisho1-53_thefootprint-2-1,Tlibisho1-53_thefootprint-2,лъак1,53-25,false,expert,chechurofielddata,,,
Tad-Magitl2-53_thefootprint-1-1,Tad-Magitl2-53_thefootprint-1,лъали,53-25,false,expert,chechurofielddata,,,
Kiche2-53_thefootprint-1-1,Kiche2-53_thefootprint-1,рахъ,53-27,false,expert,chechurofielddata,,,
Zilo1-53_thefootprint-2-1,Zilo1-53_thefootprint-2,рикъин,53-29,false,expert,chechurofielddata,,,
Kurdul2-54_thefork-1-1,Kurdul2-54_thefork-1,яба,54-3,false,expert,chechurofielddata,,,
Gdym2-54_thefork-1-1,Gdym2-54_thefork-1,яба,54-3,false,expert,chechurofielddata,,,
Darvag4-54_thefork-1-1,Darvag4-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Gelmets2-54_thefork-1-1,Gelmets2-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Kidero1-54_thefork-1-1,Kidero1-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Rutul1-54_thefork-1-1,Rutul1-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Tlibisho2-54_thefork-1-1,Tlibisho2-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Tlibisho3-54_thefork-1-1,Tlibisho3-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Tlibisho4-54_thefork-2-1,Tlibisho4-54_thefork-2,вилка,54-8,false,expert,chechurofielddata,,,
Kurdul3-54_thefork-1-1,Kurdul3-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Fiy1-54_thefork-1-1,Fiy1-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Gdym1-54_thefork-1-1,Gdym1-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Khnov1-54_thefork-1-1,Khnov1-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Khnov2-54_thefork-1-1,Khnov2-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Khnov3-54_thefork-1-1,Khnov3-54_thefork-1,вилка,54-8,false,expert,chechurofielddata,,,
Kina4-54_thefork-2-1,Kina4-54_thefork-2,вилка,54-8,false,expert,chechurofielddata,,,
Anchikh1-54_thefork-1-1,Anchikh1-54_thefork-1,к1ванкьа,54-14,false,expert,chechurofielddata,,,
Tukita2-54_thefork-1-1,Tukita2-54_thefork-1,к1еконкьа,54-14,false,expert,chechurofielddata,,,
Tukita4-54_thefork-1-1,Tukita4-54_thefork-1,к1ванкьа,54-14,false,expert,chechurofielddata,,,
Kiche2-54_thefork-1-1,Kiche2-54_thefork-1,хьылан,54-18,false,expert,chechurofielddata,,,
Kina3a-54_thefork-1-1,Kina3a-54_thefork-1,хьылан,54-18,false,expert,chechurofielddata,,,
Darvag1-54_thefork-1-1,Darvag1-54_thefork-1,шиш,54-22,false,expert,chechurofielddata,,,
Darvag2-54_thefork-1-1,Darvag2-54_thefork-1,шиш,54-22,false,expert,chechurofielddata,,,
Darvag3-54_thefork-1-1,Darvag3-54_thefork-1,шиш,54-22,false,expert,chechurofielddata,,,
Darvag4-54_thefork-2-1,Darvag4-54_thefork-2,шиш,54-22,false,expert,chechurofielddata,,,
Darvag4-54_thefork-3-1,Darvag4-54_thefork-3,шиш,54-22,false,expert,chechurofielddata,,,
Darvag5-54_thefork-1-1,Darvag5-54_thefork-1,шиш,54-22,false,expert,chechurofielddata,,,
Darvag6-54_thefork-1-1,Darvag6-54_thefork-1,шиш,54-22,false,expert,chechurofielddata,,,
Tad-Magitl1-54_thefork-1-1,Tad-Magitl1-54_thefork-1,шиши,54-22,false,expert,chechurofielddata,,,
Yersi1-54_thefork-1-1,Yersi1-54_thefork-1,шиш,54-22,false,expert,chechurofielddata,,,
Yersi2-54_thefork-1-1,Yersi2-54_thefork-1,шиш,54-22,false,expert,chechurofielddata,,,
Yersi3-54_thefork-1-1,Yersi3-54_thefork-1,шиш,54-22,false,expert,chechurofielddata,,,
Fiy1-54_thefork-2-1,Fiy1-54_thefork-2,шиш,54-22,false,expert,chechurofielddata,,,
Gelmets1-55_thefork2pitchfork-1-1,Gelmets1-55_thefork2pitchfork-1,яба,55-3,false,expert,chechurofielddata,,,
Gelmets2-55_thefork2pitchfork-1-1,Gelmets2-55_thefork2pitchfork-1,яба,55-3,false,expert,chechurofielddata,,,
Gelmets3-55_thefork2pitchfork-1-1,Gelmets3-55_thefork2pitchfork-1,яба,55-3,false,expert,chechurofielddata,,,
Meshabash1-55_thefork2pitchfork-1-1,Meshabash1-55_thefork2pitchfork-1,yaba,55-3,false,expert,chechurofielddata,,,
Mikik1-55_thefork2pitchfork-1-1,Mikik1-55_thefork2pitchfork-1,яба,55-3,false,expert,chechurofielddata,,,
Kurdul1-55_thefork2pitchfork-1-1,Kurdul1-55_thefork2pitchfork-1,яба,55-3,false,expert,chechurofielddata,,,
Kurdul2-55_thefork2pitchfork-1-1,Kurdul2-55_thefork2pitchfork-1,яба,55-3,false,expert,chechurofielddata,,,
Gdym1-55_thefork2pitchfork-1-1,Gdym1-55_thefork2pitchfork-1,яба,55-3,false,expert,chechurofielddata,,,
Gdym2-55_thefork2pitchfork-1-1,Gdym2-55_thefork2pitchfork-1,яба,55-3,false,expert,chechurofielddata,,,
Khnov2-55_thefork2pitchfork-2-1,Khnov2-55_thefork2pitchfork-2,яба,55-3,false,expert,chechurofielddata,,,
Alibeglo1-56_thefriend-2-1,Alibeglo1-56_thefriend-2,dost,56-2,false,expert,chechurofielddata,,,
Gelmets1-56_thefriend-1-1,Gelmets1-56_thefriend-1,дуст,56-2,false,expert,chechurofielddata,,,
Gelmets2-56_thefriend-1-1,Gelmets2-56_thefriend-1,дуст,56-2,false,expert,chechurofielddata,,,
Gelmets3-56_thefriend-1-1,Gelmets3-56_thefriend-1,дост,56-2,false,expert,chechurofielddata,,,
Khlyut1-56_thefriend-1-1,Khlyut1-56_thefriend-1,дуст,56-2,false,expert,chechurofielddata,,,
Khlyut4-56_thefriend-1-1,Khlyut4-56_thefriend-1,дуст,56-2,false,expert,chechurofielddata,,,
Khlyut5-56_thefriend-1-1,Khlyut5-56_thefriend-1,дуст,56-2,false,expert,chechurofielddata,,,
Meshabash1-56_thefriend-1-1,Meshabash1-56_thefriend-1,dost,56-2,false,expert,chechurofielddata,,,
Mikik1-56_thefriend-1-1,Mikik1-56_thefriend-1,дост,56-2,false,expert,chechurofielddata,,,
Mikik2-56_thefriend-1-1,Mikik2-56_thefriend-1,дост,56-2,false,expert,chechurofielddata,,,
Kurdul1-56_thefriend-1-1,Kurdul1-56_thefriend-1,дост,56-2,false,expert,chechurofielddata,,,
Fiy1-56_thefriend-1-1,Fiy1-56_thefriend-1,дуст,56-2,false,expert,chechurofielddata,,,
Fiy2-56_thefriend-1-1,Fiy2-56_thefriend-1,дуст,56-2,false,expert,chechurofielddata,,,
Gdym1-56_thefriend-1-1,Gdym1-56_thefriend-1,дуст,56-2,false,expert,chechurofielddata,,,
Gdym2-56_thefriend-1-1,Gdym2-56_thefriend-1,дуст,56-2,false,expert,chechurofielddata,,,
Karata4-56_thefriend-2-1,Karata4-56_thefriend-2,гъалмагъ,56-3,false,expert,chechurofielddata,,,
Kidero1-56_thefriend-1-1,Kidero1-56_thefriend-1,гъалмагъ,56-3,false,expert,chechurofielddata,,,
Kidero2-56_thefriend-1-1,Kidero2-56_thefriend-1,гъалмагъ,56-3,false,expert,chechurofielddata,,,
Kidero3-56_thefriend-1-1,Kidero3-56_thefriend-1,гъалмагъ,56-3,false,expert,chechurofielddata,,,
Tukita1-56_thefriend-1-1,Tukita1-56_thefriend-1,гъалмагъ,56-3,false,expert,chechurofielddata,,,
Tlibisho1-56_thefriend-1-1,Tlibisho1-56_thefriend-1,гьалмагъ,56-3,false,expert,chechurofielddata,,,
Tlibisho2-56_thefriend-1-1,Tlibisho2-56_thefriend-1,гьалмагъ,56-3,false,expert,chechurofielddata,,,
Tlibisho3-56_thefriend-1-1,Tlibisho3-56_thefriend-1,гъалмагъ,56-3,false,expert,chechurofielddata,,,
Tlibisho4-56_thefriend-1-1,Tlibisho4-56_thefriend-1,гъалмагъ,56-3,false,expert,chechurofielddata,,,
Anchikh1-56_thefriend-2-1,Anchikh1-56_thefriend-2,гьалмагъ,56-3,false,expert,chechurofielddata,,,
Anchikh2-56_thefriend-2-1,Anchikh2-56_thefriend-2,гьалмагъ,56-3,false,expert,chechurofielddata,,,
Tukita3-56_thefriend-1-1,Tukita3-56_thefriend-1,гьалмагъ,56-3,false,expert,chechurofielddata,,,
Tukita1-56_thefriend-2-1,Tukita1-56_thefriend-2,гьудул,56-8,false,expert,chechurofielddata,,,
Tlibisho1-56_thefriend-2-1,Tlibisho1-56_thefriend-2,гьудул,56-8,false,expert,chechurofielddata,,,
Tukita2-56_thefriend-1-1,Tukita2-56_thefriend-1,гьудул,56-8,false,expert,chechurofielddata,,,
Tukita3-56_thefriend-2-1,Tukita3-56_thefriend-2,гьудул,56-8,false,expert,chechurofielddata,,,
Tukita4-56_thefriend-1-1,Tukita4-56_thefriend-1,гьудул,56-8,false,expert,chechurofielddata,,,
Tukita5-56_thefriend-1-1,Tukita5-56_thefriend-1,гьудул,56-8,false,expert,chechurofielddata,,,
Khlyut2-56_thefriend-1-1,Khlyut2-56_thefriend-1,юлдаш,56-12,false,expert,chechurofielddata,,,
Khlyut3-56_thefriend-1-1,Khlyut3-56_thefriend-1,юлдаш,56-12,false,expert,chechurofielddata,,,
Gelmets1-58_thegarden-1-1,Gelmets1-58_thegarden-1,багъ,58-1,false,expert,chechurofielddata,,,
Gelmets2-58_thegarden-1-1,Gelmets2-58_thegarden-1,багъ,58-1,false,expert,chechurofielddata,,,
Gelmets3-58_thegarden-1-1,Gelmets3-58_thegarden-1,багъ,58-1,false,expert,chechurofielddata,,,
Mikik1-58_thegarden-1-1,Mikik1-58_thegarden-1,багъ,58-1,false,expert,chechurofielddata,,,
Mikik2-58_thegarden-1-1,Mikik2-58_thegarden-1,багъ,58-1,false,expert,chechurofielddata,,,
Kurdul1-58_thegarden-1-1,Kurdul1-58_thegarden-1,багъ,58-1,false,expert,chechurofielddata,,,
Kurdul2-58_thegarden-1-1,Kurdul2-58_thegarden-1,багъ,58-1,false,expert,chechurofielddata,,,
Kurdul3-58_thegarden-1-1,Kurdul3-58_thegarden-1,багъ,58-1,false,expert,chechurofielddata,,,
Tlibisho4-58_thegarden-1-1,Tlibisho4-58_thegarden-1,агь,58-5,false,expert,chechurofielddata,,,
Tad-Magitl1-58_thegarden-1-1,Tad-Magitl1-58_thegarden-1,ахъи,58-7,false,expert,chechurofielddata,,,
Tlibisho1-58_thegarden-1-1,Tlibisho1-58_thegarden-1,ах,58-7,false,expert,chechurofielddata,,,
Tlibisho3-58_thegarden-1-1,Tlibisho3-58_thegarden-1,ах,58-7,false,expert,chechurofielddata,,,
Kidero1-58_thegarden-1-1,Kidero1-58_thegarden-1,сад,58-14,false,expert,chechurofielddata,,,
Kidero2-58_thegarden-1-1,Kidero2-58_thegarden-1,сад,58-14,false,expert,chechurofielddata,,,
Gelmets1-59_theglass-1-1,Gelmets1-59_theglass-1,айна,59-2,false,expert,chechurofielddata,,,
Gelmets2-59_theglass-1-1,Gelmets2-59_theglass-1,гьайна,59-2,false,expert,chechurofielddata,,,
Gelmets3-59_theglass-1-1,Gelmets3-59_theglass-1,айна,59-2,false,expert,chechurofielddata,,,
Khlyut2-59_theglass-1-1,Khlyut2-59_theglass-1,айна,59-2,false,expert,chechurofielddata,,,
Mikik1-59_theglass-1-1,Mikik1-59_theglass-1,а1йне,59-2,false,expert,chechurofielddata,,,
Mikik2-59_theglass-1-1,Mikik2-59_theglass-1,а1йне,59-2,false,expert,chechurofielddata,,,
Kurdul1-59_theglass-1-1,Kurdul1-59_theglass-1,а1йна,59-2,false,expert,chechurofielddata,,,
Kurdul2-59_theglass-1-1,Kurdul2-59_theglass-1,а1йна,59-2,false,expert,chechurofielddata,,,
Kurdul3-59_theglass-1-1,Kurdul3-59_theglass-1,а1йна,59-2,false,expert,chechurofielddata,,,
Gdym1-59_theglass-1-1,Gdym1-59_theglass-1,айна,59-2,false,expert,chechurofielddata,,,
Gdym2-59_theglass-1-1,Gdym2-59_theglass-1,айна,59-2,false,expert,chechurofielddata,,,
Khlyut1-59_theglass-1-1,Khlyut1-59_theglass-1,гуьзгуь,59-11,false,expert,chechurofielddata,,,
Khlyut2-59_theglass-2-1,Khlyut2-59_theglass-2,гуьзгуь,59-11,false,expert,chechurofielddata,,,
Khlyut3-59_theglass-1-1,Khlyut3-59_theglass-1,гуьз,59-11,false,expert,chechurofielddata,,,
Khlyut4-59_theglass-1-1,Khlyut4-59_theglass-1,гуьзгуь,59-11,false,expert,chechurofielddata,,,
Khlyut5-59_theglass-1-1,Khlyut5-59_theglass-1,гуьзгуь,59-11,false,expert,chechurofielddata,,,
Yersi2-59_theglass-1-1,Yersi2-59_theglass-1,гюзги,59-11,false,expert,chechurofielddata,,,
Yersi3-59_theglass-1-1,Yersi3-59_theglass-1,гюзги,59-11,false,expert,chechurofielddata,,,
Rutul1-59_theglass-2-1,Rutul1-59_theglass-2,дзыр,59-12,false,expert,chechurofielddata,,,
Tlibisho2-59_theglass-1-1,Tlibisho2-59_theglass-1,мат1,59-15,false,expert,chechurofielddata,,,
Tlibisho3-59_theglass-1-1,Tlibisho3-59_theglass-1,мат1,59-15,false,expert,chechurofielddata,,,
Tlibisho4-59_theglass-1-1,Tlibisho4-59_theglass-1,мат1,59-15,false,expert,chechurofielddata,,,
Gelmets1-60_thegold-1-1,Gelmets1-60_thegold-1,къызиль,60-6,false,expert,chechurofielddata,,,
Gelmets2-60_thegold-1-1,Gelmets2-60_thegold-1,къызиль,60-6,false,expert,chechurofielddata,,,
Gelmets3-60_thegold-1-1,Gelmets3-60_thegold-1,къызиль,60-6,false,expert,chechurofielddata,,,
Khlyut2-60_thegold-1-1,Khlyut2-60_thegold-1,къызил,60-6,false,expert,chechurofielddata,,,
Khlyut3-60_thegold-1-1,Khlyut3-60_thegold-1,къизил,60-6,false,expert,chechurofielddata,,,
Gelmets1-61_thegoose-1-1,Gelmets1-61_thegoose-1,къаз,61-3,false,expert,chechurofielddata,,,
Gelmets3-61_thegoose-1-1,Gelmets3-61_thegoose-1,къаз,61-3,false,expert,chechurofielddata,,,
Tad-Magitl1-61_thegoose-1-1,Tad-Magitl1-61_thegoose-1,хъази,61-3,false,expert,chechurofielddata,,,
