List ID.x	Type	SfW	Code	Language_Paper	Language	Family	Group	Glottocode	Village	Multidagestan.com	Lat	Lon	District	Concept nr.	Concept	Set	Standard Transcription	List ID.y	Comment	Stem	Confirmed	Source	Mediator	Add	entry_id	Turkic	Avar	Georgian	Chechen
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	32	the cock/rooster	32 - 11	к1ек	67	NA	11	NA	NA	NA	NA	2020	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	33	the colour/color	33 - 5	ранг	67	NA	5	NA	NA	NA	NA	2065	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	34	the copper	34 - 23	цур	67	NA	23	NA	NA	NA	NA	2195	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	35	the corpse	35 - 9	мийит	67	NA	9	NA	NA	NA	NA	2244	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	36	the cross	36 - 4	хаш	67	NA	4	NA	NA	NA	NA	2292	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	38	the debt	38 - 3	БУРЖ	67	NA	3	NA	NA	NA	NA	2401	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	39	the drum	39 - 17	ДАЛДАМ	67	NA	17	NA	NA	NA	NA	2507	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	42	the earring	42 - 41	япагъан	67	NA	41	NA	NA	NA	NA	2730	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	42	the earring	42 - 41	япагъан	67	NA	41	NA	NA	NA	NA	2731	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	43	the egg	43 - 17	кака	67	NA	17	NA	NA	NA	NA	2786	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	44	the fairy tale	44 - 14	МАХ	67	NA	14	NA	NA	NA	NA	2829	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	48	the firewood	48 - 12	КIАРАСАР	67	NA	12	NA	NA	NA	NA	3045	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	50	the fist	50 - 9	гъуд	67	NA	9	NA	NA	NA	NA	3184	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	51	the flour	51 - 15	гъуьр	67	NA	15	NA	NA	NA	NA	3267	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	52	the flower	52 - 17	цуьк	67	NA	17	NA	NA	NA	NA	3359	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	53	the footprint	53 - 15	гел	67	NA	15	NA	NA	NA	NA	3405	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	55	the fork(2)/pitchfork	55 - 18	КЬУЬК	67	NA	18	NA	NA	NA	NA	3548	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	57	the frog	57 - 15	къиб	67	NA	15	NA	NA	NA	NA	3669	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	58	the garden	58 - 1	бахча	67	NA	1	NA	NA	NA	NA	3727	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	61	the goose	61 - 3	КЪАЗ	67	NA	3	NA	NA	NA	NA	3943	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	64	the guest	64 - 4	МУГЬМАН	67	NA	4	NA	NA	NA	NA	4156	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	65	the gun	65 - 4	тфенг	67	NA	4	NA	NA	NA	NA	4234	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	67	the hare	67 - 9	къуьр	67	NA	9	NA	NA	NA	NA	4402	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	68	the herd	68 - 8	НЕХИР	67	NA	8	NA	NA	NA	NA	4458	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	69	the iron	69 - 14	РАКЬ	67	NA	14	NA	NA	NA	NA	4602	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	70	the joke	70 - 5	зарафат	67	NA	5	NA	NA	NA	NA	4632	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	71	the lead	71 - 4	кьуркьушум	67	NA	4	NA	NA	NA	NA	4725	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	72	the lightning	72 - 27	ц1айлапан	67	CHECK	27	NA	NA	NA	NA	4839	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	74	the lip	74 - 13	ПIУЗ	67	NA	13	NA	NA	NA	NA	4960	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	76	the lock	76 - 11	ДАПIАР	67	NA	11	NA	NA	NA	NA	5073	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	77	the maize/corn	77 - 8	гьажибугъда	67	NA	8	NA	NA	NA	NA	5146	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	78	the medicine	78 - 1	дарман	67	NA	1	NA	NA	NA	NA	5177	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	79	the melon	79 - 15	КЪАВУМ	67	NA	15	NA	NA	NA	NA	5298	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	80	the mirror	80 - 5	ГУЬЗГУЬ	67	NA	5	NA	NA	NA	NA	5346	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	81	the money	81 - 6	ПУЛ	67	NA	6	NA	NA	NA	NA	5440	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	82	the mortar(2)	82 - 1	киреж	67	NA	1	NA	NA	NA	NA	5504	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	83	the mule	83 - 1	КЪАТИР	67	NA	1	NA	NA	NA	NA	5586	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	85	the nail	85 - 5	МИСМАР	67	NA	5	NA	NA	NA	NA	5711	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	87	the neighbour	87 - 4	къунши	67	NA	4	NA	NA	NA	NA	5893	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	88	the nest	88 - 19	МУГ	67	NA	19	NA	NA	NA	NA	5973	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	89	the nettle	89 - 10	верг	67	NA	10	NA	NA	NA	NA	6011	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	90	the oats	90 - 11	ГЕРГЕР	67	NA	11	NA	NA	NA	NA	6094	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	91	the orphan	91 - 3	етим	67	NA	3	NA	NA	NA	NA	6140	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	95	the partridge	95 - 18	къвед	67	NA	18	NA	NA	NA	NA	6418	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	99	the pepper	99 - 4	ИСТИВУТ	67	NA	4	NA	NA	NA	NA	6642	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	100	the pig	100 - 8	вак	67	NA	8	NA	NA	NA	NA	6770	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	102	the plum	102 - 24	ХВАТ	67	NA	24	NA	NA	NA	NA	6844	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	103	the pocket	103 - 1	жибин	67	NA	1	NA	NA	NA	NA	6873	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	104	the poison	104 - 4	агъу	67	NA	4	NA	NA	NA	NA	6964	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	106	the prison	106 - 7	дустагъ	67	NA	7	NA	NA	NA	NA	7139	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	109	the rice	109 - 6	дуьгуь	67	NA	6	NA	NA	NA	NA	7320	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	110	the ring	110 - 26	туп1ал	67	NA	26	NA	NA	NA	NA	7403	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	112	the rosary	112 - 6	ТЕСПЯГЬ	67	NA	6	NA	NA	NA	NA	7524	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	113	the rust	113 - 13	МУЬРХЪ	67	NA	13	NA	NA	NA	NA	7598	0	0	0	1
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	115	the saw	115 - 1	мишер	67	NA	1	NA	NA	NA	NA	7699	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	119	the scythe	119 - 3	дергес	67	NA	3	NA	NA	NA	NA	7976	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	120	the sea	120 - 7	гьуьл	67	NA	7	NA	NA	NA	NA	8094	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	122	the shop/store	122 - 1	ТУЬКВЕН	67	NA	1	NA	NA	NA	NA	8204	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	124	the silver	124 - 3	гимиш	67	NA	3	NA	NA	NA	NA	8355	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	125	the slave	125 - 12	лук1	67	NA	12	NA	NA	NA	NA	8452	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	126	the sledge/sled	126 - 15	гъел	67	NA	15	NA	NA	NA	NA	8486	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	127	the sleeve	127 - 5	хел	67	NA	5	NA	NA	NA	NA	8590	0	0	1	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	128	the soap	128 - 1	ЗАПУН	67	NA	1	NA	NA	NA	NA	8629	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	129	the song	129 - 1	мани	67	NA	1	NA	NA	NA	NA	8690	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	131	the spade	131 - 2	пер	67	NA	2	NA	NA	NA	NA	8840	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	132	the spider	132 - 36	хуьшрекан	67	NA	36	NA	NA	NA	NA	8958	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	133	the spoon	133 - 21	т1ур	67	NA	21	NA	NA	NA	NA	9041	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	135	the table	135 - 1	стол	67	NA	1	NA	NA	NA	NA	9153	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	136	the tail	136 - 18	тум	67	NA	18	NA	NA	NA	NA	9286	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	138	the thing	138 - 5	ШЕЙ	67	NA	5	NA	NA	NA	NA	9390	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	139	the thread	139 - 11	гъал	67	NA	11	NA	NA	NA	NA	9464	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	141	the tobacco	141 - 3	ТЕНБЕК	67	NA	3	NA	NA	NA	NA	9640	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	142	the tongs	142 - 18	хех	67	NA	18	NA	NA	NA	NA	9764	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	143	the towel	143 - 3	ДАСМАЛ	67	NA	3	NA	NA	NA	NA	9786	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	144	the trousers	144 - 5	ШАЛВАР	67	NA	5	NA	NA	NA	NA	9853	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	146	the voice	146 - 5	СЕС	67	NA	5	NA	NA	NA	NA	9980	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	147	the wall	147 - 20	цал	67	NA	20	NA	NA	NA	NA	10111	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	148	the watermelon	148 - 9	ХАЛИ	67	NA	9	NA	NA	NA	NA	10168	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	150	the week	150 - 2	гьафте	67	NA	2	NA	NA	NA	NA	10298	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	151	the wheel	151 - 1	чарх	67	NA	1	NA	NA	NA	NA	10346	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	152	the whip	152 - 3	КЪАМЧИ	67	NA	3	NA	NA	NA	NA	10411	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	156	the wing	156 - 14	лув	67	NA	14	NA	NA	NA	NA	10730	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	157	the wolf	157 - 2	ЖАНАВУР	67	NA	2	NA	NA	NA	NA	10788	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	160	the year	160 - 9	йис	67	NA	9	NA	NA	NA	NA	11014	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	2	the arch	2 - 1	чарх	67	NA	1	NA	NA	NA	NA	11052	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	9	the beeswax	9 - 6	шам	67	NA	6	NA	NA	NA	NA	11134	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	14	the body	14 - 13	чан	67	NA	13	NA	NA	NA	NA	11223	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	37	the cup	37 - 19	къаб	67	NA	19	NA	NA	NA	NA	11551	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	40	the duck	40 - 3	уьрдег	67	NA	3	NA	NA	NA	NA	11567	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	41	the dust	41 - 8	туз	67	NA	8	NA	NA	NA	NA	11589	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	49	the fish	49 - 1	балугъ	67	NA	1	NA	NA	NA	NA	11660	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	56	the friend	56 - 12	юлдаш	67	NA	12	NA	NA	NA	NA	11773	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	59	the glass	59 - 2	айна	67	CHECK_LOANWORD with Persian	2	NA	NA	NA	NA	11792	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	59	the glass	59 - 11	гуьзгуь	67	NA	11	NA	NA	NA	NA	11801	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	60	the gold	60 - 6	къызил	67	NA	6	NA	NA	NA	NA	11814	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	62	the grape	62 - 6	уьзуьм	67	NA	6	NA	NA	NA	NA	11826	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	66	the hammer	66 - 1	к1аш	67	NA	1	NA	NA	NA	NA	11860	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	73	the lion	73 - 11	лев	67	NA	11	NA	NA	NA	NA	11917	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	86	the needle(1)	86 - 23	раб	67	NA	23	NA	NA	NA	NA	12008	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	96	the pea	96 - 18	хар	67	NA	18	NA	NA	NA	NA	12128	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	107	the pumpkin or squash	107 - 5	кабах	67	NA	5	NA	NA	NA	NA	12241	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	117	the school	117 - 6	мектеб	67	NA	6	NA	NA	NA	NA	12342	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	134	the sugar	134 - 2	шакар	67	NA	2	NA	NA	NA	NA	12485	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	140	the time	140 - 1	вахт	67	NA	1	NA	NA	NA	NA	12548	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	148	the watermelon	148 - 3	хъарпуз	67	NA	3	NA	NA	NA	NA	12627	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	149	the wedding	149 - 8	туй	67	NA	8	NA	NA	NA	NA	12643	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	155	the wine	155 - 3	чахыр	67	NA	3	NA	NA	NA	NA	12685	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	1	the ant	1 - 22	цвез	67	NA	22	NA	NA	NA	NA	12763	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	3	the axe/ax	3 - 3	наджах	67	NA	3	NA	NA	NA	NA	12792	0	0	1	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	5	the barrel	5 - 2	boçka	67	NA	2	NA	NA	NA	NA	12829	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	6	the bat	6 - 35	хъархъаба	67	NA	35	NA	NA	NA	NA	12883	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	12	the blister	12 - 24	куркур	67	NA	24	NA	NA	NA	NA	13024	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	17	the bow	17 - 2	ч1емерухъ	67	NA	2	NA	NA	NA	NA	13092	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	19	the bridge	19 - 16	муьгъ	67	NA	16	NA	NA	NA	NA	13166	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	22	the butterfly	22 - 6	первайнай	67	NA	6	NA	NA	NA	NA	13207	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	27	the cattle	27 - 19	колер	67	NA	19	NA	NA	NA	NA	13347	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	27	the cattle	27 - 22	малар	67	NA	22	NA	NA	NA	NA	13350	1	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	28	the cave	28 - 17	къап	67	NA	17	NA	NA	NA	NA	13370	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	29	the chain	29 - 8	сунджур	67	NA	8	NA	NA	NA	NA	13399	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	30	the clan	30 - 26	сехил	67	NA	26	NA	NA	NA	NA	13452	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	45	the family	45 - 3	хъызан	67	NA	3	NA	NA	NA	NA	13735	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	47	the fermented drink	47 - 18	т1ач	67	NA	18	NA	NA	NA	NA	13790	0	0	0	0
67	Speaker	1	Khlyut2	1	Lezgian	East-Caucasian	Lezgic	lezg1247	Khlyut	y	41.496274	47.533824	South	54	the fork	54 - 14	кьукь	67	NA	14	NA	NA	NA	NA	13920	0	0	0	0
